budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
0,Crime Mystery Thriller,0.186401,1948-02-14,0,68,Open Secret,7,2,John Reinhardt
0,Drama Romance,2.644427,1998-09-18,0,127,One True Thing,6.2,27,Carl Franklin
0,Drama,4.665026,2006-07-21,0,95,One to Another,5.8,12,Jean-Marc Barr
0,Western Action Drama History,0.910529,1999-08-02,0,121,One Man's Hero,9.3,2,Lance Hool
0,Drama,0.493223,2004-09-11,0,86,On the Outs,5.9,6,Lori Silverbush
0,Comedy Family Romance,3.084874,2001-10-26,0,85,On the Line,4.1,10,Eric Bross
0,Drama,0.029757,2004-04-11,0,90,On The Downlow,6,2,Tadeo Garcia
0,Action Adventure Drama Thriller,11.689337,1993-01-15,0,94,Nowhere to Run,5.5,119,Robert Harmon
0,Drama,3.481517,2001-12-11,0,140,Nowhere in Africa,7,32,Caroline Link
0,Drama,1.950959,2009-12-25,0,98,Nowhere Boy,7.2,244,Sam Taylor-Johnson
0,Drama Romance,14.142073,2012-05-25,0,103,Now Is Good,7.3,371,Ol Parker
0,Drama Mystery Thriller,5.742359,2004-07-22,0,73,November,4.9,11,Greg Harrison
0,Drama,0.008453,1964-01-01,0,95,Nothing But a Man,7,2,Michael Roemer
0,Comedy Fantasy Science Fiction,3.408955,2003-09-09,0,90,Nothing,5.8,38,Vincenzo Natali
0,Drama Romance,5.1299,2009-01-09,0,99,Not Easily Broken,6.3,9,Bill Duke
0,Comedy,1.186971,2014-09-23,0,90,Not Cool,3.7,25,Shane Dawson
0,Fantasy Drama Science Fiction,1.980265,2003-01-01,0,103,Northfork,6.7,24,Michael Polish
0,Adventure Drama Action Family,5.099923,2002-12-27,0,132,Nicholas Nickleby,6.8,49,Douglas McGrath
0,Comedy Drama Romance,1.334481,1998-08-21,0,96,Next Stop Wonderland,6,20,Brad Anderson
0,Action Comedy Crime,2.747402,2009-02-06,0,84,Next Day Air,5.3,36,Benny Boom
0,Drama Music Romance,3.876242,1977-06-21,0,155,"New York, New York",6.1,67,Martin Scorsese
0,Comedy,10.0403,2004-05-01,0,91,New York Minute,5.5,185,Dennie Gordon
0,Comedy Romance,0.039077,2002-07-12,0,98,Never Again,4,3,Eric Schaeffer
0,Comedy Romance,0.285131,2005-12-09,0,122,Neal 'n' Nikki,2.3,4,Arjun Sablok
0,Horror Action,2.394613,2015-10-08,0,97,Navy Seals vs. Zombies,3.5,36,Stanton Barrett
0,Comedy,12.963328,1993-02-04,0,84,National Lampoon's Loaded Weapon 1,5.7,157,Gene Quintano
0,Action Adventure Crime Family Mystery,5.0348,2007-06-15,0,99,Nancy Drew,5.8,143,Andrew Fleming
0,Drama Foreign Romance,1.840511,2007-03-27,0,128,Namastey London,6.6,29,Vipul Amrutlal Shah
0,Comedy Drama Romance,6.379933,1988-10-13,0,104,Mystic Pizza,5.9,123,Donald Petrie
0,Drama Thriller Romance,3.939753,2004-08-20,0,86,My Summer of Love,6,59,Pawe\u0142 Pawlikowski
0,Comedy Drama,2.809378,1996-12-20,0,101,My Fellow Americans,6.3,46,Peter Segal
0,Documentary,1.929883,2005-08-05,0,90,My Date with Drew,6.3,16,Brian Herzlinger
0,Comedy,0.68822,2005-03-04,0,80,My Big Fat Independent Movie,3,5,Philip Zlotorynski
0,Comedy Drama Romance,4.310168,1999-09-24,0,112,Mumford,6.3,26,Lawrence Kasdan
0,Comedy Drama,2.894154,2005-09-09,0,103,Mrs Henderson Presents,6.4,62,Stephen Frears
0,Drama,0.774442,2010-06-09,0,120,Mozart's Sister,6.2,13,Ren\u00e9 F\u00e9ret
0,Comedy Drama,10.955567,2009-01-21,0,90,Motherhood,4.7,44,Katherine Dieckmann
0,Drama,2.507912,2002-01-01,0,97,Morvern Callar,7.2,34,Lynne Ramsay
0,Comedy Drama Romance,8.109958,2001-08-30,0,114,Monsoon Wedding,6.8,57,Mira Nair
0,Action Adventure Comedy,7.615653,1997-08-22,0,97,Money Talks,5.9,87,Brett Ratner
0,Drama,3.102862,1981-09-18,0,129,Mommie Dearest,6.5,54,Frank Perry
0,Drama Comedy Romance,2.636193,1999-10-22,0,102,Molly,5.5,14,John Duigan
0,Romance Drama Comedy,4.61335,2007-01-31,0,115,Moliere,6.7,45,Laurent Tirard
0,Comedy,4.293706,1981-12-25,0,89,Modern Problems,5.6,23,Ken Shapiro
0,Crime Drama Romance,3.654018,1969-06-18,0,123,Mississippi Mermaid,6.7,32,Fran\u00e7ois Truffaut
0,Comedy Romance,9.371534,2009-03-13,0,89,Miss March,5.4,77,Zach Cregger
0,Action Comedy,19.998581,2005-03-11,0,115,Miss Congeniality 2: Armed and Fabulous,5.3,425,John Pasquin
0,Horror,0.001389,1990-01-01,0,94,Midnight Cabaret,0,0,Pece Dingo
0,Drama,2.836537,2012-10-12,0,101,Middle of Nowhere,6.6,7,Ava DuVernay
0,Comedy Crime Romance,6.786117,1999-08-16,0,102,Mickey Blue Eyes,5.3,140,Kelly Makin
0,Action Science Fiction Thriller,2.637355,1979-10-19,0,107,Meteor,5.1,36,Ronald Neame
0,Action Adventure Drama,0.099902,2000-10-31,0,106,Mercy Streets,5.5,2,Jon Gunn
0,Action Thriller,1.734764,1994-09-04,0,103,Men of War,5.4,29,Perry Lang
0,Action Science Fiction Thriller,0.809588,2001-09-07,0,104,Megiddo: The Omega Code 2,3.6,8,Brian Trenchard-Smith
0,Adventure Action Science Fiction,1.110179,1982-06-25,0,99,Megaforce,3.5,15,Hal Needham
0,Comedy Drama,8.816995,2001-12-26,0,99,Mean Machine,6,157,Barry Skolnick
0,Comedy Drama,9.719094,2005-06-17,0,90,Me and You and Everyone We Know,7,107,Miranda July
0,Drama Romance,11.552247,1987-09-18,0,134,Maurice,7.1,61,James Ivory
0,Drama Music,1.71729,2003-08-08,0,112,Masked and Anonymous,5.2,13,Larry Charles
0,Drama,6.130231,1996-12-18,0,98,Marvin's Room,6.6,124,Jerry Zaks
0,Drama,5.737161,2007-11-02,0,106,Martian Child,6.8,79,Menno Meyjes
0,Drama Thriller Crime,3.027892,2004-01-18,0,101,Maria Full of Grace,6.9,101,Joshua Marston
0,Action Adventure Drama War,3.829937,1977-09-08,0,107,March or Die,6.2,16,Dick Richards
0,Drama,0.039264,2002-01-15,0,78,Manito,5.5,2,Eric Eason
0,Action Thriller,1.610132,1987-05-01,0,92,Malone,6.8,15,Harley Cokeliss
0,Comedy Crime,7.314796,2003-04-10,0,86,Malibu's Most Wanted,4.7,77,John Whitesell
0,Action Adventure Drama,0.212108,2001-01-23,0,99,Madison,5.3,3,William Bindley
0,Drama Comedy Crime,7.050951,2012-06-29,0,114,Madea's Witness Protection,5.9,52,Tyler Perry
0,Action Comedy Crime,6.847133,2008-01-17,0,104,Mad Money,5.9,140,Callie Khouri
0,Documentary Family,0.772668,2005-05-13,0,105,Mad Hot Ballroom,7.2,8,Marilyn Agrelo
0,Drama Action Thriller Crime Foreign,0.700127,1969-04-01,0,116,Machine Gun McCain,7.3,6,Giuliano Montaldo
0,Action Comedy,0.669169,2001-08-24,0,107,Lucky Break,6.5,11,Peter Cattaneo
0,TV Movie Action Drama Family,1.128559,2006-10-06,0,87,Love's Abiding Joy,5.8,12,Michael Landon Jr.
0,Drama Romance,1.286991,2008-01-01,0,92,"Lovely, Still",6.2,13,Nicholas Fackler
0,Comedy Romance,3.347885,1999-09-10,0,94,Love Stinks,5.4,11,Jeff Franklin
0,Drama,5.000126,2010-06-30,0,117,Love Ranch,6,21,Taylor Hackford
0,Horror Comedy,0.133619,2014-03-08,0,0,Love in the Time of Monsters,5,2,Matt Jackson
0,Comedy Romance,0.619348,1996-08-01,0,78,Love and Other Catastrophes,5.8,9,Emma-Kate Croghan
0,Drama Romance Foreign,0.933891,1997-01-01,0,93,Love and Death on Long Island,6.9,11,Richard Kwietniowski
0,Comedy,9.054803,2010-08-20,0,99,Lottery Ticket,5.6,54,Erik White
0,Horror Thriller,3.312385,2000-10-13,0,97,Lost Souls,4.5,38,Janusz Kami\u0144ski
0,Drama Comedy Romance Family,5.214408,2000-07-21,0,98,Loser,5,120,Amy Heckerling
0,Comedy Drama Romance,3.433625,2005-11-16,0,91,Lonesome Jim,6.4,26,Steve Buscemi
0,Crime Drama Thriller,3.060685,2006-12-01,0,85,London to Brighton,6.5,34,Paul Andrew Williams
0,Drama Action Romance,5.350423,2005-02-10,0,92,London,6.1,96,Hunter Richards
0,Horror Drama Thriller,1.905197,2014-03-29,0,90,Locker 13,6.8,3,Jason Marsden
0,Drama Foreign,0.038706,2004-09-21,0,83,Live-In Maid,7.8,3,Jorge Gaggero
0,Comedy Drama,4.647547,1998-11-05,0,97,Little Voice,6.6,61,Mark Herman
0,Comedy,20.362025,2009-09-30,0,91,Little Nicholas,5.9,306,Laurent Tirard
0,Drama Thriller Science Fiction,2.414721,2015-09-11,0,100,Listening,5.5,31,Khalil Sullins
0,Crime Drama,7.759215,2002-08-23,0,109,Lilya 4-ever,7.7,139,Lukas Moodysson
0,Drama Thriller,1.212956,1999-11-04,0,99,Light It Up,6.6,7,Craig Bolotin
0,Drama Mystery Thriller,0.47909,2010-10-03,0,88,Lies in Plain Sight,4.5,4,Patricia Cardoso
0,Action Drama Family Thriller,3.644872,2010-04-09,0,110,Letters to God,6.5,37,David Nixon
0,Horror Comedy,6.632891,2009-03-16,0,86,Lesbian Vampire Killers,5.3,124,Phil Claydon
0,Comedy Crime Drama Romance Thriller,7.519433,1986-06-18,0,116,Legal Eagles,5.8,51,Ivan Reitman
0,Comedy Drama,3.603842,2001-09-10,0,109,Last Orders,6,22,Fred Schepisi
0,Drama Comedy,0.35819,2013-01-01,0,98,Last I Heard,6,1,David Rodriguez
0,Comedy,2.184708,2006-03-24,0,89,Larry the Cable Guy: Health Inspector,3.3,17,Trent Cooper
0,Horror Thriller,4.653047,2008-06-17,0,84,Lake Mungo,6.1,90,Joel Anderson
0,Comedy Drama Romance,2.436019,2006-01-01,0,144,Lage Raho Munna Bhai,7.6,44,Rajkumar Hirani
0,Horror Thriller,1.435742,1988-04-22,0,112,Lady in White,6.3,25,Frank LaLoggia
0,Action Comedy,8.288813,2002-01-25,0,81,Kung Pow: Enter the Fist,6.1,159,Steve Oedekerk
0,Drama Action Romance,4.807549,2010-05-21,0,131,Kites,6,40,Anurag Basu
0,Comedy Drama Family,6.27141,2008-07-02,0,101,Kit Kittredge: An American Girl,6.4,34,Patricia Rozema
0,Drama Comedy Romance,1.65426,2007-01-01,0,100,Kiss the Bride,4.2,11,C. Jay Cox
0,Drama,6.799314,2004-09-04,0,118,Kinsey,6.6,131,Bill Condon
0,Comedy Crime,5.079017,2005-04-22,0,95,King's Ransom,5.1,14,Jeffrey W. Byrd
0,Adventure,3.467923,2016-09-09,0,80,Kicks,7.5,18,Justin Tipping
0,Comedy Documentary,5.498834,2011-09-09,0,89,Kevin Hart: Laugh at My Pain,7.7,43,Tim Story
0,Comedy,3.562563,2006-05-12,0,90,Keeping Up with the Steins,5.2,18,Scott Marshall
0,Comedy Fantasy Romance Science Fiction,11.940711,2001-12-25,0,118,Kate & Leopold,6,418,James Mangold
0,Comedy Adventure Crime,10.292864,2003-01-17,0,89,Kangaroo Jack,4.3,203,David McNally
0,Comedy Fantasy Science Fiction,10.844882,2001-04-06,0,88,Just Visiting,4.8,171,Jean-Marie Poir\u00e9
0,Family Animation Adventure,1.413934,2014-08-07,0,85,Jungle Shuffle,6.5,1,Taedong Park
0,Comedy Drama,0.061248,2015-09-17,0,83,Juliet and Alfa Romeo,6,1,Bla\u017e Zavr\u0161nik
0,Drama,6.077735,1977-10-02,0,117,Julia,6.3,30,Fred Zinnemann
0,Comedy Music,5.753705,2012-01-13,0,117,Joyful Noise,6.7,33,Todd Graff
0,Action Adventure Animation Comedy Science Fiction,1.776624,2008-09-26,0,90,Journey to Saturn,4.9,10,Kresten Vestbjerg Andersen
0,Action Adventure Animation Comedy Family,1.446172,2002-10-04,0,82,Jonah: A VeggieTales Movie,6.4,22,Phil Vischer
0,Crime Drama Mystery Thriller,8.950864,2006-07-20,0,123,Jindabyne,5.7,25,Ray Lawrence
0,Action Crime Drama Thriller,1.255771,2006-01-01,0,99,Jimmy and Judy,5.4,8,Randall Rubin
0,Comedy Drama Romance,5.581743,1999-09-05,0,107,Jesus' Son,6.7,22,Alison Maclean
0,Comedy Horror Science Fiction,0.805312,1982-11-10,0,87,Jekyll and Hyde ... Together Again,4.6,5,Jerry Belson
0,Comedy Drama History,8.962245,1999-09-16,0,120,Jakob the Liar,6,90,Peter Kassovitz
0,Action Comedy Horror,2.659804,2007-10-09,0,85,Jack Brooks: Monster Slayer,5.7,59,Jon Knautz
0,Drama Romance,5.900535,2012-11-13,0,176,Jab Tak Hai Jaan,7.3,66,Yash Chopra
0,Comedy Romance,1.259968,2010-05-07,0,99,It's a Wonderful Afterlife,4.3,9,Gurinder Chadha
0,Drama Romance,2.714043,2001-12-14,0,91,Iris,6.2,47,Richard Eyre
0,Documentary,1.517771,2006-01-01,0,75,Iraq for Sale: The War Profiteers,8,6,Robert Greenwald
0,Comedy Romance,0.595136,2006-01-01,0,104,Ira & Abby,5.8,9,Robert Cary
0,Action Thriller,4.192064,1985-09-27,0,107,Invasion U.S.A.,5.3,49,Joseph Zito
0,Thriller Romance,6.783053,2012-09-14,0,93,Inescapable,5.2,13,Ruba Nadda
0,Drama,5.625989,2016-07-29,0,110,Indignation,6.8,69,James Schamus
0,Documentary,7.676677,2012-05-18,0,96,Indie Game: The Movie,7.4,203,Lisanne Pajot
0,Comedy Drama,2.634007,1997-01-19,0,97,In the Company of Men,6.8,44,Neil LaBute
0,Drama Action Thriller,0.429587,2006-04-21,0,88,In Her Line of Fire,3.3,9,Brian Trenchard-Smith
0,Comedy Drama Romance,15.376391,2004-12-29,0,109,In Good Company,5.9,194,Paul Weitz
0,Drama Thriller,3.226243,1999-01-15,0,100,In Dreams,5.4,44,Neil Jordan
0,Thriller Romance,1.532518,2008-06-13,0,90,Impact Point,5.7,5,Hayley Cloake
0,Drama,0.111313,1998-05-21,0,119,Illuminata,6.3,7,John Turturro
0,Crime Drama Music,2.711955,2006-08-25,0,121,Idlewild,5.1,17,Bryan Barber
0,Comedy Romance,1.742383,2006-01-01,0,80,I Want Someone to Eat Cheese With,5.7,12,Jeff Garlin
0,Comedy Drama,2.387463,2006-12-19,0,120,I Served the King of England,7,22,Ji\u0159\u00ed Menzel
0,Drama Mystery,3.313339,2003-10-05,0,111,I Love Your Work,6.5,2,Adam Goldberg
0,Comedy Romance,0.020839,1997-01-21,0,86,"I Love You, Don't Touch Me!",6,1,Julie Davis
0,Action Comedy,0.593068,1998-05-27,0,93,I Got the Hook Up,5.4,8,Michael Martin
0,Drama Comedy,2.242809,2009-09-11,0,113,I Can Do Bad All By Myself,6,40,Tyler Perry
0,Drama Romance,5.355763,2009-09-05,0,120,I Am Love,6.9,73,Luca Guadagnino
0,Romance Crime Drama,0.36447,1997-01-21,0,86,Hurricane Streets,4.8,4,Morgan J. Freeman
0,Drama Comedy Romance,3.199784,2003-07-18,0,99,How to Deal,5.7,42,Clare Kilner
0,Drama,1.782666,2008-01-25,0,94,How She Move,3,6,Ian Iqbal Rashid
0,Drama Comedy Romance Foreign,0.12082,2010-04-30,0,135,Housefull,5.2,29,Sajid Khan
0,Horror Comedy Thriller,10.322858,2014-09-04,0,109,Housebound,6.5,358,Gerard Johnstone
0,Comedy,3.673566,1991-10-23,0,94,House Party 2,4.7,21,Doug McHenry
0,Comedy Drama,6.337735,2005-04-15,0,97,House of D,6.1,23,David Duchovny
0,Thriller Horror,0.43049,2014-01-11,0,91,House at the End of the Drive,0,0,David Worth
0,Family Drama,0.172299,2015-01-10,0,108,Horse Camp,5.5,2,Joel Paul Reisig
0,Drama Romance,7.922716,1998-05-29,0,114,Hope Floats,5.8,81,Forest Whitaker
0,Drama Family,7.712206,2006-05-05,0,91,Hoot,5.5,44,Wil Shriner
0,Comedy,2.353483,1987-03-20,0,78,Hollywood Shuffle,5.7,19,Robert Townsend
0,Horror Thriller Mystery,4.952983,2003-06-18,0,91,High Tension,6.6,271,Alexandre Aja
0,Comedy Drama Family Music Romance,21.801188,2008-10-22,0,116,High School Musical 3: Senior Year,6.2,821,Kenny Ortega
0,Comedy,1.292948,2012-03-06,0,87,High Road,5.8,22,Matt Walsh
0,Action Crime Comedy,1.769593,2001-07-16,0,86,High Heels and Low Lifes,6.4,12,Mel Smith
0,Romance Drama,1.233688,2014-10-03,0,96,Hidden Away,7.6,26,Mikel Rueda
0,Animation Family,5.856363,2002-06-28,0,76,Hey Arnold! The Movie,5.6,62,Tuck Tucker
0,Action Drama,0.076647,2015-09-04,0,98,Heroes of Dirt,0,0,Eric Bugbee
0,Romance,3.313257,2000-03-23,0,96,Here On Earth,5.4,48,Mark Piznarski
0,Horror,0.056459,2013-04-19,0,89,Her Cry: La Llorona Investigation,0,0,Damir Catic
0,Comedy,1.569449,1999-10-08,0,89,Held Up,4.9,11,Steve Rash
0,Comedy Music,4.25422,2001-07-20,0,95,Hedwig and the Angry Inch,7.4,80,John Cameron Mitchell
0,Comedy,3.457194,2003-01-01,0,95,Head of State,5.3,71,Chris Rock
0,Action Comedy Romance Science Fiction Thriller,0.003142,1997-09-11,0,92,Hav Plenty,0,0,Christopher Scott Cherot
0,Comedy Horror,12.677016,2006-04-27,0,83,Hatchet,5.7,159,Adam Green
0,Drama,5.336243,2001-01-01,0,99,Harvard Man,4.8,15,James Toback
0,Comedy Drama,7.052422,2014-06-26,0,82,Happy Christmas,5.2,58,Joe Swanberg
0,Comedy Music,5.293363,2008-01-21,0,92,Hamlet 2,6.1,56,Andrew Fleming
0,Drama,9.814785,1996-12-25,0,242,Hamlet,7.3,117,Kenneth Branagh
0,Thriller Drama Science Fiction,1.045623,2014-08-28,0,93,H.,6.5,4,Rania Attieh
0,Drama,0.030253,2004-09-24,0,120,Guiana 1838,2.8,3,Rohit Jagessar
0,Comedy Family Drama,0.71087,2017-02-03,0,102,Growing Up Smith,7.4,7,Frank Lotito
0,Drama Music Romance,1.09454,2000-06-08,0,86,Groove,5.6,6,Greg Harrison
0,Action Drama,5.0005,2013-01-01,0,90,Green Street Hooligans: Underground,5.4,33,James Nunn
0,Crime Comedy Drama Adventure,1.998557,2003-06-18,0,88,Grand Theft Parsons,6,11,David Caffrey
0,Horror,1.452199,1981-05-01,0,96,Graduation Day,5,22,Herb Freed
0,Drama Music,2.160586,2013-10-04,0,102,Grace Unplugged,6,24,Brad J. Silverman
0,Science Fiction Comedy Thriller Horror,9.451228,2012-08-10,0,94,Grabbers,6,140,Jon Wright
0,Comedy,0.304566,2010-03-09,0,85,Good Intentions,5,6,Jim Issa
0,Comedy Drama Romance,1.948435,2008-10-03,0,86,Good Dick,6.1,34,Marianna Palka
0,Comedy Drama Romance,4.448494,2012-02-23,0,111,Good Deeds,6.2,45,Tyler Perry
0,Drama,2.397987,2008-12-11,0,96,Good,6.3,29,Vicente Amorim
0,Mystery Drama Thriller Horror,1.273773,2015-08-31,0,96,Goddess of Love,6.2,9,Jon Knautz
0,Documentary,0.278981,2014-06-24,0,90,Give Me Shelter,0,0,Kristin Rizzo
0,History Drama,8.102925,1996-12-20,0,130,Ghosts of Mississippi,6.2,40,Rob Reiner
0,Comedy Fantasy Romance,17.98817,2008-09-19,0,102,Ghost Town,6.4,286,David Koepp
0,Crime Drama,18.223139,1999-09-13,0,116,Ghost Dog: The Way of the Samurai,7.2,298,Jim Jarmusch
0,Drama,2.058834,2000-10-01,0,89,George Washington,6.4,36,David Gordon Green
0,Drama Action Crime Foreign,1.717376,2008-02-11,0,120,Gangster's Paradise: Jerusalema,6.8,16,Ralph Ziman
0,Drama Foreign History,0.080704,2007-08-03,0,136,"Gandhi, My Father",6,2,Feroz Abbas Khan
0,Drama Romance,0.557602,1983-03-24,0,99,Gabriela,6,2,Bruno Barreto
0,Drama,2.611364,2014-05-01,0,106,Futuro Beach,6.4,31,Karim A\u00efnouz
0,Comedy Drama Thriller,0.371337,2014-06-13,0,134,Fugly,5.3,2,Kabir Sadanand
0,Documentary Drama,0.197469,2008-11-14,0,90,Fuel,7,3,Joshua Tickell
0,Drama,4.805651,2008-08-01,0,97,Frozen River,6.7,99,Courtney Hunt
0,Drama History,16.87784,2008-10-15,0,122,Frost/Nixon,7.2,328,Ron Howard
0,Thriller Drama Crime,4.922397,2004-05-01,0,99,Freeze Frame,6.9,18,John Simpson
0,Comedy,8.710294,2001-04-18,0,87,Freddy Got Fingered,4.6,115,Tom Green
0,Comedy,4.448353,2012-04-22,0,90,Freaky Deaky,4.9,18,Charles Matthau
0,Comedy Romance,0.783842,2009-01-01,0,84,Frat Party,3.5,4,Robert Bennett
0,War Drama History,0.384496,2014-01-01,0,0,Fort McCoy,6.3,2,Michael Worth
0,Drama Horror Romance,5.065752,2009-10-22,0,103,Forget Me Not,5,66,Tyler Oliver
0,Documentary,15.017162,2008-09-07,0,94,"Food, Inc.",7.4,217,Robert Kenner
0,Drama Family,1.048524,2003-01-01,0,120,Flywheel,6.8,19,Alex Kendrick
0,Comedy Romance,11.60921,2012-10-29,0,104,Fly Me to the Moon,5.6,194,Pascal Chaumeil
0,Drama,3.350297,2008-09-07,0,119,Flash of Genius,6.3,59,Marc Abraham
0,Comedy,0.459625,2007-01-21,0,84,Finishing The Game,4.9,8,Justin Lin
0,Drama,0.106949,2013-04-19,0,100,Filly Brown,5.9,10,Michael D. Olmos
0,Action Adventure Drama,0.045429,2005-05-06,0,0,Fighting Tommy Riley,5.3,4,Eddie O'Flaherty
0,Romance Action,0.251828,2016-02-02,0,94,Fight to the Finish,5.2,3,Warren Sheppard
0,Action Thriller,4.481897,2008-09-10,0,117,Fifty Dead Men Walking,6.1,35,Kari Skogland
0,Drama,0.470645,1999-11-24,0,116,Felicia's Journey,6.6,23,Atom Egoyan
0,War Drama,1.906807,2005-02-10,0,140,Fateless,6.5,28,Lajos Koltai
0,Documentary,0.545825,2010-04-16,0,97,"Fat, Sick & Nearly Dead",7.1,47,Joe Cross
0,Comedy Drama Family,7.157635,2004-12-12,0,93,Fat Albert,4.3,69,Joel Zwick
0,Romance Thriller,0.219799,2004-10-13,0,95,Fascination,3.8,4,Klaus Menzel
0,Comedy Documentary,1.963219,2006-12-01,0,80,Farce of the Penguins,3.2,13,Bob Saget
0,Music Comedy Drama Romance,7.668063,2009-01-01,0,107,Fame,5.5,135,Kevin Tancharoen
0,Adventure Action,6.988357,2014-09-05,0,103,Falcon Rising,5.5,71,Ernie Barbarash
0,Drama,0.147886,2006-10-27,0,97,Faith Like Potatoes,6,9,Regardt van den Bergh
0,Comedy,8.148187,2008-12-05,0,88,Extreme Movie,3.9,44,Adam Jay Epstein
0,Drama Mystery,5.446832,1994-09-24,0,103,Exotica,6.5,64,Atom Egoyan
0,Thriller Mystery,20.265518,2009-06-19,0,101,Exam,6.6,523,Stuart Hazeldine
0,Horror Mystery Thriller,0.205034,2003-10-03,0,100,Evil Words,6.9,8,\u00c9ric Tessier
0,Drama,1.126941,1997-09-07,0,109,Eve's Bayou,6.1,27,Kasi Lemmons
0,Comedy Drama,9.085482,2004-10-15,0,91,Eulogy,6.4,34,Michael Clancy
0,Thriller,1.998826,2013-03-11,0,88,Enter the Dangerous Mind,4.8,14,Youssef Delara
0,Mystery Science Fiction Thriller,3.637857,2011-10-22,0,90,Enter Nowhere,6.5,49,Jack Heller
0,Adventure Drama,1.83428,2005-12-02,0,108,End of the Spear,6.1,15,Jim Hanon
0,Romance Comedy Drama,2.135689,2009-10-11,0,240,Emma,7.6,38,Jim O'Hanlon
0,Drama,0.007254,2011-04-11,0,78,Elza,0,0,Mariette Monpierre
0,Comedy Drama,2.526356,2001-03-16,0,89,Elling,7,51,Petter N\u00e6ss
0,Comedy,13.476596,1999-04-23,0,99,Election,6.7,270,Alexander Payne
0,Action Comedy Horror Thriller,17.834976,2002-07-17,0,99,Eight Legged Freaks,5.4,295,Ellory Elkayem
0,Comedy,0.023436,1993-06-04,0,93,Ed and His Dead Mother,5.5,12,Jonathan Wacks
0,Thriller Action Drama Science Fiction,0.053755,2013-11-08,0,85,Echo Dr.,5,1,Patrick Ryan Sims
0,Comedy Romance,8.387573,2008-01-01,0,93,Easy Virtue,6.3,108,Stephan Elliott
0,Drama Thriller Crime,7.217328,2010-01-15,0,124,Easy Money,6.5,63,Daniel Espinosa
0,Romance Drama,0.605645,1998-04-22,0,117,D챕j횪 Vu,8,1,Henry Jaglom
0,Comedy Documentary,1.580027,2003-04-04,0,89,DysFunktional Family,6.1,4,George Gallo
0,Animation,0.485405,2014-01-24,0,98,Dwegons,0.5,1,Tom Walsh
0,Thriller Crime Drama,0.038143,2015-10-02,0,90,Dutch Kills,0,0,Joseph Mazzella
0,Action Adventure Fantasy,4.901936,2005-01-01,0,105,Dungeons & Dragons: Wrath of the Dragon God,4.8,36,Gerry Lively
0,Drama Action Crime Foreign,0.075817,2011-04-22,0,130,Dum Maaro Dum,5.4,7,Rohan Sippy
0,Comedy Drama Music,2.25453,2000-09-09,0,112,Duets,5.5,34,Bruce Paltrow
0,Family,0.28397,2014-06-12,0,0,Dude Where's My Dog?,0,0,Stephen Langford
0,Drama Comedy,7.667888,2006-04-30,0,98,Driving Lessons,6.3,47,Jeremy Brock
0,Drama Family,6.048743,2005-09-10,0,106,Dreamer: Inspired By a True Story,6.3,67,John Gatins
0,Fantasy Comedy Science Fiction Romance,9.166658,2001-02-16,0,87,Down to Earth,4.9,95,Chris Weitz
0,Animation Family Comedy,1.88484,1999-03-26,0,77,Doug's 1st Movie,5.4,22,Maurice Joyce
0,Adventure Drama Action Comedy Romance,1.903405,2001-01-12,0,88,Double Take,5.5,24,George Gallo
0,Family,1.682839,2006-02-24,0,85,Doogal,3.2,18,Frank Passingham
0,Horror Drama Thriller Crime,3.283886,2008-07-18,0,99,Donkey Punch,4.5,52,Olly Blackburn
0,Crime Mystery Thriller,1.496454,2009-04-24,0,87,Don McKay,5.4,21,Jake Goldberger
